T00103,Anchorage Strength,ASTM C1354
SPL499,Anchorages Stength,ASTM C1354/C1354
T00730,Anchorages Strength,ASTM C1354/C1354
SPL240,Limestone - Strength of Anchorages,ASTM C1354-09
SPL323,Tensile Strength,ASTM C1354
