T00126,Fineness Modulus,ASTM C136
ASO003,Particle Size Distribution (Sieve Analysis),ASTM C136 & C117
T00125,Salinity,ASTM C136
ASO165,Sieve Analysis,ASTM C136
IPC008,Sieve Analysis,ASTM C136: 2006
