SPL005,Dimension Stone -Mod. of Rupture,ASTM C99/C99M
SPL225,Limestone - Modulus of Rupture,ASTM C99
T01048,Modulus of Rupture,ASTM C99
SPL158,Modulus of Rupture (Wet),ASTM C99/C99M-09
